Wahlkreisnr;Wahlkreisbez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBezname;Kreisname;GemVerbandname;Gemeindename;Gemeindeteil;Wahlkreisvon;Wahlkreisbis;ARS
58;Oberhavel – Havelland II;12;0;65;0;332;Brandenburg;;Oberhavel;;Velten, Stadt;0;;;12065332
58;Oberhavel – Havelland II;12;0;65;0;356;Brandenburg;;Oberhavel;;Zehdenick, Stadt;0;;;12065356
59;Märkisch-Oderland – Barnim II;12;0;60;0;005;Brandenburg;;Barnim;;Ahrensfelde;0;;;12060005
59;Märkisch-Oderland – Barnim II;12;0;60;0;020;Brandenburg;;Barnim;;Bernau bei Berlin, Stadt;0;;;12060020
59;Märkisch-Oderland – Barnim II;12;0;60;0;181;Brandenburg;;Barnim;;Panketal;0;;;12060181
59;Märkisch-Oderland – Barnim II;12;0;60;0;280;Brandenburg;;Barnim;;Werneuchen, Stadt;0;;;12060280
59;Märkisch-Oderland – Barnim II;12;0;64;5404;009;Brandenburg;;Märkisch-Oderland;Golzow;Alt Tucheband;0;;;12064009
59;Märkisch-Oderland – Barnim II;12;0;64;0;029;Brandenburg;;Märkisch-Oderland;;Altlandsberg, Stadt;0;;;12064029
59;Märkisch-Oderland – Barnim II;12;0;64;0;044;Brandenburg;;Märkisch-Oderland;;Bad Freienwalde (Oder), Stadt;0;;;12064044
59;Märkisch-Oderland – Barnim II;12;0;64;5403;053;Brandenburg;;Märkisch-Oderland;Falkenberg-Höhe;Beiersdorf-Freudenberg;0;;;12064053
59;Märkisch-Oderland – Barnim II;12;0;64;5404;057;Brandenburg;;Märkisch-Oderland;Golzow;Bleyen-Genschmar;0;;;12064057
59;Märkisch-Oderland – Barnim II;12;0;64;5414;061;Brandenburg;;Märkisch-Oderland;Barnim-Oderbruch;Bliesdorf;0;;;12064061
59;Märkisch-Oderland – Barnim II;12;0;64;5408;084;Brandenburg;;Märkisch-Oderland;Märkische Schweiz;Buckow (Märkische Schweiz), Stadt;0;;;12064084
59;Märkisch-Oderland – Barnim II;12;0;64;5403;125;Brandenburg;;Märkisch-Oderland;Falkenberg-Höhe;Falkenberg;0;;;12064125
59;Märkisch-Oderland – Barnim II;12;0;64;5412;128;Brandenburg;;Märkisch-Oderland;Seelow-Land;Falkenhagen (Mark);0;;;12064128
59;Märkisch-Oderland – Barnim II;12;0;64;5412;130;Brandenburg;;Märkisch-Oderland;Seelow-Land;Fichtenhöhe;0;;;12064130
59;Märkisch-Oderland – Barnim II;12;0;64;0;136;Brandenburg;;Märkisch-Oderland;;Fredersdorf-Vogelsdorf;0;;;12064136
59;Märkisch-Oderland – Barnim II;12;0;64;5408;153;Brandenburg;;Märkisch-Oderland;Märkische Schweiz;Garzau-Garzin;0;;;12064153
59;Märkisch-Oderland – Barnim II;12;0;64;5404;172;Brandenburg;;Märkisch-Oderland;Golzow;Golzow;0;;;12064172
59;Märkisch-Oderland – Barnim II;12;0;64;5410;190;Brandenburg;;Märkisch-Oderland;Neuhardenberg;Gusow-Platkow;0;;;12064190
59;Märkisch-Oderland – Barnim II;12;0;64;5403;205;Brandenburg;;Märkisch-Oderland;Falkenberg-Höhe;Heckelberg-Brunow;0;;;12064205
59;Märkisch-Oderland – Barnim II;12;0;64;5403;222;Brandenburg;;Märkisch-Oderland;Falkenberg-Höhe;Höhenland;0;;;12064222
59;Märkisch-Oderland – Barnim II;12;0;64;0;227;Brandenburg;;Märkisch-Oderland;;Hoppegarten;0;;;12064227
59;Märkisch-Oderland – Barnim II;12;0;64;5404;266;Brandenburg;;Märkisch-Oderland;Golzow;Küstriner Vorland;0;;;12064266
59;Märkisch-Oderland – Barnim II;12;0;64;5406;268;Brandenburg;;Märkisch-Oderland;Lebus;Lebus, Stadt;0;;;12064268
59;Märkisch-Oderland – Barnim II;12;0;64;0;274;Brandenburg;;Märkisch-Oderland;;Letschin;0;;;12064274
59;Märkisch-Oderland – Barnim II;12;0;64;5412;288;Brandenburg;;Märkisch-Oderland;Seelow-Land;Lietzen;0;;;12064288
59;Märkisch-Oderland – Barnim II;12;0;64;5412;290;Brandenburg;;Märkisch-Oderland;Seelow-Land;Lindendorf;0;;;12064290
59;Märkisch-Oderland – Barnim II;12;0;64;5410;303;Brandenburg;;Märkisch-Oderland;Neuhardenberg;Märkische Höhe;0;;;12064303
59;Märkisch-Oderland – Barnim II;12;0;64;0;317;Brandenburg;;Märkisch-Oderland;;Müncheberg, Stadt;0;;;12064317
59;Märkisch-Oderland – Barnim II;12;0;64;0;336;Brandenburg;;Märkisch-Oderland;;Neuenhagen bei Berlin;0;;;12064336
59;Märkisch-Oderland – Barnim II;12;0;64;5410;340;Brandenburg;;Märkisch-Oderland;Neuhardenberg;Neuhardenberg;0;;;12064340
59;Märkisch-Oderland – Barnim II;12;0;64;5414;349;Brandenburg;;Märkisch-Oderland;Barnim-Oderbruch;Neulewin;0;;;12064349
59;Märkisch-Oderland – Barnim II;12;0;64;5414;365;Brandenburg;;Märkisch-Oderland;Barnim-Oderbruch;Neutrebbin;0;;;12064365
59;Märkisch-Oderland – Barnim II;12;0;64;5408;370;Brandenburg;;Märkisch-Oderland;Märkische Schweiz;Oberbarnim;0;;;12064370
59;Märkisch-Oderland – Barnim II;12;0;64;5414;371;Brandenburg;;Märkisch-Oderland;Barnim-Oderbruch;Oderaue;0;;;12064371
59;Märkisch-Oderland – Barnim II;12;0;64;0;380;Brandenburg;;Märkisch-Oderland;;Petershagen/Eggersdorf;0;;;12064380
59;Märkisch-Oderland – Barnim II;12;0;64;5406;388;Brandenburg;;Märkisch-Oderland;Lebus;Podelzig;0;;;12064388
59;Märkisch-Oderland – Barnim II;12;0;64;5414;393;Brandenburg;;Märkisch-Oderland;Barnim-Oderbruch;Prötzel;0;;;12064393
59;Märkisch-Oderland – Barnim II;12;0;64;5408;408;Brandenburg;;Märkisch-Oderland;Märkische Schweiz;Rehfelde;0;;;12064408
59;Märkisch-Oderland – Barnim II;12;0;64;5414;417;Brandenburg;;Märkisch-Oderland;Barnim-Oderbruch;Reichenow-Möglin;0;;;12064417
59;Märkisch-Oderland – Barnim II;12;0;64;5406;420;Brandenburg;;Märkisch-Oderland;Lebus;Reitwein;0;;;12064420
59;Märkisch-Oderland – Barnim II;12;0;64;0;428;Brandenburg;;Märkisch-Oderland;;Rüdersdorf bei Berlin;0;;;12064428
59;Märkisch-Oderland – Barnim II;12;0;64;0;448;Brandenburg;;Märkisch-Oderland;;Seelow, Stadt;0;;;12064448
59;Märkisch-Oderland – Barnim II;12;0;64;0;472;Brandenburg;;Märkisch-Oderland;;Strausberg, Stadt;0;;;12064472
59;Märkisch-Oderland – Barnim II;12;0;64;5406;480;Brandenburg;;Märkisch-Oderland;Lebus;Treplin;0;;;12064480
59;Märkisch-Oderland – Barnim II;12;0;64;5412;482;Brandenburg;;Märkisch-Oderland;Seelow-Land;Vierlinden;0;;;12064482
59;Märkisch-Oderland – Barnim II;12;0;64;5408;484;Brandenburg;;Märkisch-Oderland;Märkische Schweiz;Waldsieversdorf;0;;;12064484
59;Märkisch-Oderland – Barnim II;12;0;64;0;512;Brandenburg;;Märkisch-Oderland;;Wriezen, Stadt;0;;;12064512
59;Märkisch-Oderland – Barnim II;12;0;64;5404;538;Brandenburg;;Märkisch-Oderland;Golzow;Zechin;0;;;12064538
59;Märkisch-Oderland – Barnim II;12;0;64;5406;539;Brandenburg;;Märkisch-Oderland;Lebus;Zeschdorf;0;;;12064539
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;51;0;000;Brandenburg;;Brandenburg an der Havel, Stadt;;Brandenburg an der Havel, Stadt;0;;;12051000
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;63;0;189;Brandenburg;;Havelland;;Milower Land;0;;;12063189
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;63;0;244;Brandenburg;;Havelland;;Premnitz, Stadt;0;;;12063244
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;63;0;252;Brandenburg;;Havelland;;Rathenow, Stadt;0;;;12063252
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;017;Brandenburg;;Potsdam-Mittelmark;;Beelitz, Stadt;0;;;12069017
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5902;018;Brandenburg;;Potsdam-Mittelmark;Beetzsee;Beetzsee;0;;;12069018
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5902;019;Brandenburg;;Potsdam-Mittelmark;Beetzsee;Beetzseeheide;0;;;12069019
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;020;Brandenburg;;Potsdam-Mittelmark;;Bad Belzig, Stadt;0;;;12069020
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5917;028;Brandenburg;;Potsdam-Mittelmark;Wusterwitz;Bensdorf;0;;;12069028
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5904;052;Brandenburg;;Potsdam-Mittelmark;Brück;Borkheide;0;;;12069052
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5904;056;Brandenburg;;Potsdam-Mittelmark;Brück;Borkwalde;0;;;12069056
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5904;076;Brandenburg;;Potsdam-Mittelmark;Brück;Brück, Stadt;0;;;12069076
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5918;089;Brandenburg;;Potsdam-Mittelmark;Ziesar;Buckautal;0;;;12069089
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5904;216;Brandenburg;;Potsdam-Mittelmark;Brück;Golzow;0;;;12069216
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5918;224;Brandenburg;;Potsdam-Mittelmark;Ziesar;Görzke;0;;;12069224
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5918;232;Brandenburg;;Potsdam-Mittelmark;Ziesar;Gräben;0;;;12069232
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;249;Brandenburg;;Potsdam-Mittelmark;;Groß Kreutz (Havel);0;;;12069249
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5902;270;Brandenburg;;Potsdam-Mittelmark;Beetzsee;Havelsee, Stadt;0;;;12069270
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;306;Brandenburg;;Potsdam-Mittelmark;;Kloster Lehnin;0;;;12069306
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5904;345;Brandenburg;;Potsdam-Mittelmark;Brück;Linthe;0;;;12069345
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5910;402;Brandenburg;;Potsdam-Mittelmark;Niemegk;Mühlenfließ;0;;;12069402
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5910;448;Brandenburg;;Potsdam-Mittelmark;Niemegk;Niemegk, Stadt;0;;;12069448
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5902;460;Brandenburg;;Potsdam-Mittelmark;Beetzsee;Päwesin;0;;;12069460
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5904;470;Brandenburg;;Potsdam-Mittelmark;Brück;Planebruch;0;;;12069470
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5910;474;Brandenburg;;Potsdam-Mittelmark;Niemegk;Planetal;0;;;12069474
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5910;485;Brandenburg;;Potsdam-Mittelmark;Niemegk;Rabenstein/Fläming;0;;;12069485
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5917;537;Brandenburg;;Potsdam-Mittelmark;Wusterwitz;Rosenau;0;;;12069537
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5902;541;Brandenburg;;Potsdam-Mittelmark;Beetzsee;Roskow;0;;;12069541
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;596;Brandenburg;;Potsdam-Mittelmark;;Seddiner See;0;;;12069596
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;632;Brandenburg;;Potsdam-Mittelmark;;Treuenbrietzen, Stadt;0;;;12069632
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5918;648;Brandenburg;;Potsdam-Mittelmark;Ziesar;Wenzlow;0;;;12069648
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;0;665;Brandenburg;;Potsdam-Mittelmark;;Wiesenburg/Mark;0;;;12069665
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5918;680;Brandenburg;;Potsdam-Mittelmark;Ziesar;Wollin;0;;;12069680
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5917;688;Brandenburg;;Potsdam-Mittelmark;Wusterwitz;Wusterwitz;0;;;12069688
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;69;5918;696;Brandenburg;;Potsdam-Mittelmark;Ziesar;Ziesar, Stadt;0;;;12069696
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;72;0;169;Brandenburg;;Teltow-Fläming;;Jüterbog, Stadt;0;;;12072169
60;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;12;0;72;0;297;Brandenburg;;Teltow-Fläming;;Niedergörsdorf;0;;;12072297
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;54;0;000;Brandenburg;;Potsdam, Stadt;;Potsdam, Stadt;0;;;12054000
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;304;Brandenburg;;Potsdam-Mittelmark;;Kleinmachnow;0;;;12069304
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;397;Brandenburg;;Potsdam-Mittelmark;;Michendorf;0;;;12069397
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;454;Brandenburg;;Potsdam-Mittelmark;;Nuthetal;0;;;12069454
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;590;Brandenburg;;Potsdam-Mittelmark;;Schwielowsee;0;;;12069590
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;604;Brandenburg;;Potsdam-Mittelmark;;Stahnsdorf;0;;;12069604
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;616;Brandenburg;;Potsdam-Mittelmark;;Teltow, Stadt;0;;;12069616
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;69;0;656;Brandenburg;;Potsdam-Mittelmark;;Werder (Havel), Stadt;0;;;12069656
61;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;12;0;72;0;240;Brandenburg;;Teltow-Fläming;;Ludwigsfelde, Stadt;0;;;12072240
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;005;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Alt Zauche-Wußwerk;0;;;12061005
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;017;Brandenburg;;Dahme-Spreewald;Unterspreewald;Bersteland;0;;;12061017
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;020;Brandenburg;;Dahme-Spreewald;;Bestensee;0;;;12061020
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;061;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Byhleguhre-Byhlen;0;;;12061061
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;097;Brandenburg;;Dahme-Spreewald;Unterspreewald;Drahnsdorf;0;;;12061097
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;112;Brandenburg;;Dahme-Spreewald;;Eichwalde;0;;;12061112
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;164;Brandenburg;;Dahme-Spreewald;Unterspreewald;Golßen, Stadt;0;;;12061164
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5108;192;Brandenburg;;Dahme-Spreewald;Schenkenländchen;Groß Köris;0;;;12061192
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5108;216;Brandenburg;;Dahme-Spreewald;Schenkenländchen;Halbe;0;;;12061216
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;217;Brandenburg;;Dahme-Spreewald;;Heidesee;0;;;12061217
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;219;Brandenburg;;Dahme-Spreewald;;Heideblick;0;;;12061219
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;224;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Jamlitz;0;;;12061224
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;244;Brandenburg;;Dahme-Spreewald;Unterspreewald;Kasel-Golzig;0;;;12061244
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;260;Brandenburg;;Dahme-Spreewald;;Königs Wusterhausen, Stadt;0;;;12061260
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;265;Brandenburg;;Dahme-Spreewald;Unterspreewald;Krausnick-Groß Wasserburg;0;;;12061265
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;308;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Lieberose, Stadt;0;;;12061308
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;316;Brandenburg;;Dahme-Spreewald;;Lübben (Spreewald), Stadt;0;;;12061316
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;320;Brandenburg;;Dahme-Spreewald;;Luckau, Stadt;0;;;12061320
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5108;328;Brandenburg;;Dahme-Spreewald;Schenkenländchen;Märkisch Buchholz, Stadt;0;;;12061328
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;329;Brandenburg;;Dahme-Spreewald;;Märkische Heide;0;;;12061329
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;332;Brandenburg;;Dahme-Spreewald;;Mittenwalde, Stadt;0;;;12061332
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5108;344;Brandenburg;;Dahme-Spreewald;Schenkenländchen;Münchehofe;0;;;12061344
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;352;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Neu Zauche;0;;;12061352
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;405;Brandenburg;;Dahme-Spreewald;Unterspreewald;Rietzneuendorf-Staakow;0;;;12061405
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;428;Brandenburg;;Dahme-Spreewald;Unterspreewald;Schlepzig;0;;;12061428
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;433;Brandenburg;;Dahme-Spreewald;;Schönefeld;0;;;12061433
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;435;Brandenburg;;Dahme-Spreewald;Unterspreewald;Schönwald;0;;;12061435
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;444;Brandenburg;;Dahme-Spreewald;;Schulzendorf;0;;;12061444
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5108;448;Brandenburg;;Dahme-Spreewald;Schenkenländchen;Schwerin;0;;;12061448
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;450;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Schwielochsee;0;;;12061450
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;470;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Spreewaldheide;0;;;12061470
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;471;Brandenburg;;Dahme-Spreewald;Unterspreewald;Steinreich;0;;;12061471
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5113;476;Brandenburg;;Dahme-Spreewald;Lieberose/Oberspreewald;Straupitz;0;;;12061476
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5108;492;Brandenburg;;Dahme-Spreewald;Schenkenländchen;Teupitz, Stadt;0;;;12061492
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;5114;510;Brandenburg;;Dahme-Spreewald;Unterspreewald;Unterspreewald;0;;;12061510
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;540;Brandenburg;;Dahme-Spreewald;;Wildau, Stadt;0;;;12061540
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;61;0;572;Brandenburg;;Dahme-Spreewald;;Zeuthen;0;;;12061572
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;66;0;196;Brandenburg;;Oberspreewald-Lausitz;;Lübbenau/Spreewald, Stadt;0;;;12066196
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;002;Brandenburg;;Teltow-Fläming;;Am Mellensee;0;;;12072002
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;014;Brandenburg;;Teltow-Fläming;;Baruth/Mark, Stadt;0;;;12072014
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;017;Brandenburg;;Teltow-Fläming;;Blankenfelde-Mahlow;0;;;12072017
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;5204;053;Brandenburg;;Teltow-Fläming;Dahme/Mark;Dahme/Mark, Stadt;0;;;12072053
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;5204;055;Brandenburg;;Teltow-Fläming;Dahme/Mark;Dahmetal;0;;;12072055
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;120;Brandenburg;;Teltow-Fläming;;Großbeeren;0;;;12072120
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;5204;157;Brandenburg;;Teltow-Fläming;Dahme/Mark;Ihlow;0;;;12072157
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;232;Brandenburg;;Teltow-Fläming;;Luckenwalde, Stadt;0;;;12072232
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;298;Brandenburg;;Teltow-Fläming;;Niederer Fläming;0;;;12072298
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;312;Brandenburg;;Teltow-Fläming;;Nuthe-Urstromtal;0;;;12072312
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;340;Brandenburg;;Teltow-Fläming;;Rangsdorf;0;;;12072340
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;426;Brandenburg;;Teltow-Fläming;;Trebbin, Stadt;0;;;12072426
62;Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I;12;0;72;0;477;Brandenburg;;Teltow-Fläming;;Zossen, Stadt;0;;;12072477
